CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category,Brand,UPC,PPG, Sales 
ABC Corp,South,Drug,Rx,South,2017,31,Widgets,A,1234567890,PPG1,"3,26,187.05"
ABC Corp,West,Drug,Rx,West,2017,31,Widgets,A,1234567890,PPG1,"10,07,066.76"
ABC Corp,North,Mass,SuperMart,North,2017,31,Widgets,A,1234512345,PPG1,"1,12,612.44"
ABC Corp,East,Mass,SuperMart,East,2017,31,Widgets,A,1234512345,PPG1,"2,27,909.55"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,31,Widgets,A,1234512345,PPG1,"8,04,945.37"
ABC Corp,South,Mass,SuperMart,Deep South,2017,31,Widgets,A,1234512345,PPG1,"1,40,940.84"
ABC Corp,West,Mass,SuperMart,West,2017,31,Widgets,A,1234512345,PPG1,"6,14,385.19"
ABC Corp,North,Mass,BigCo,North,2017,31,Widgets,A,1234512345,PPG1,"1,11,723.45"
ABC Corp,East,Mass,BigCo,East,2017,31,Widgets,A,1234512345,PPG1,"6,22,767.33"
ABC Corp,South,Mass,BigCo,South,2017,31,Widgets,A,1234512345,PPG1,"7,14,036.34"
ABC Corp,West,Mass,BigCo,West,2017,31,Widgets,A,1234512345,PPG1,"2,97,010.59"
ABC Corp,North,Drug,Rx,North,2017,31,Widgets,A,1234512345,PPG1,"4,66,228.59"
ABC Corp,East,Drug,Rx,East,2017,31,Widgets,A,1234512345,PPG1,"1,01,002.08"
ABC Corp,South,Drug,Rx,South,2017,31,Widgets,A,1234512345,PPG1,"97,302.54"
ABC Corp,West,Drug,Rx,West,2017,31,Widgets,A,1234512345,PPG1,"6,16,850.47"
ABC Corp,North,Mass,SuperMart,North,2017,32,Widgets,A,1234567890,PPG1,"5,69,701.44"
ABC Corp,East,Mass,SuperMart,East,2017,32,Widgets,A,1234567890,PPG1,"5,03,430.74"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,32,Widgets,A,1234567890,PPG1,"3,88,916.58"
ABC Corp,South,Mass,SuperMart,Deep South,2017,32,Widgets,A,1234567890,PPG1,"3,53,149.18"
ABC Corp,West,Mass,SuperMart,West,2017,32,Widgets,A,1234567890,PPG1,"5,89,579.61"
ABC Corp,North,Mass,BigCo,North,2017,32,Widgets,A,1234567890,PPG1,"1,74,165.47"
ABC Corp,East,Mass,BigCo,East,2017,32,Widgets,A,1234567890,PPG1,"3,19,623.61"
ABC Corp,South,Mass,BigCo,South,2017,32,Widgets,A,1234567890,PPG1,"9,44,842.88"
ABC Corp,West,Mass,BigCo,West,2017,32,Widgets,A,1234567890,PPG1,"8,16,864.09"
ABC Corp,North,Drug,Rx,North,2017,32,Widgets,A,1234567890,PPG1,"1,07,380.46"
ABC Corp,East,Drug,Rx,East,2017,32,Widgets,A,1234567890,PPG1,"5,29,322.81"
ABC Corp,South,Drug,Rx,South,2017,32,Widgets,A,1234567890,PPG1,"3,32,612.94"
ABC Corp,West,Drug,Rx,West,2017,32,Widgets,A,1234567890,PPG1,"9,63,964.30"
ABC Corp,North,Mass,SuperMart,North,2017,32,Widgets,A,1234512345,PPG1,"1,15,405.23"
ABC Corp,East,Mass,SuperMart,East,2017,32,Widgets,A,1234512345,PPG1,"2,19,568.06"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,32,Widgets,A,1234512345,PPG1,"8,21,929.72"
ABC Corp,South,Mass,SuperMart,Deep South,2017,32,Widgets,A,1234512345,PPG1,"1,47,184.52"
ABC Corp,West,Mass,SuperMart,West,2017,32,Widgets,A,1234512345,PPG1,"6,43,507.05"
ABC Corp,North,Mass,BigCo,North,2017,32,Widgets,A,1234512345,PPG1,"1,07,098.10"
ABC Corp,East,Mass,BigCo,East,2017,32,Widgets,A,1234512345,PPG1,"6,05,329.84"
ABC Corp,South,Mass,BigCo,South,2017,32,Widgets,A,1234512345,PPG1,"7,17,249.50"
ABC Corp,West,Mass,BigCo,West,2017,32,Widgets,A,1234512345,PPG1,"3,01,287.55"
ABC Corp,North,Drug,Rx,North,2017,32,Widgets,A,1234512345,PPG1,"4,67,907.01"
ABC Corp,East,Drug,Rx,East,2017,32,Widgets,A,1234512345,PPG1,"1,03,264.52"
ABC Corp,South,Drug,Rx,South,2017,32,Widgets,A,1234512345,PPG1,"95,911.11"
ABC Corp,West,Drug,Rx,West,2017,32,Widgets,A,1234512345,PPG1,"6,13,581.16"
ABC Corp,North,Mass,SuperMart,North,2017,33,Widgets,A,1234567890,PPG1,"5,43,096.38"
ABC Corp,East,Mass,SuperMart,East,2017,33,Widgets,A,1234567890,PPG1,"4,92,204.23"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,33,Widgets,A,1234567890,PPG1,"3,82,810.59"
ABC Corp,South,Mass,SuperMart,Deep South,2017,33,Widgets,A,1234567890,PPG1,"3,57,881.37"
ABC Corp,West,Mass,SuperMart,West,2017,33,Widgets,A,1234567890,PPG1,"5,61,751.45"
ABC Corp,North,Mass,BigCo,North,2017,33,Widgets,A,1234567890,PPG1,"1,74,914.38"
ABC Corp,East,Mass,BigCo,East,2017,33,Widgets,A,1234567890,PPG1,"3,30,075.30"
ABC Corp,South,Mass,BigCo,South,2017,33,Widgets,A,1234567890,PPG1,"9,58,165.17"
ABC Corp,West,Mass,BigCo,West,2017,33,Widgets,A,1234567890,PPG1,"8,20,458.29"
ABC Corp,North,Drug,Rx,North,2017,33,Widgets,A,1234567890,PPG1,"1,11,020.66"
ABC Corp,East,Drug,Rx,East,2017,33,Widgets,A,1234567890,PPG1,"5,30,804.92"
ABC Corp,South,Drug,Rx,South,2017,33,Widgets,A,1234567890,PPG1,"3,38,932.58"
ABC Corp,West,Drug,Rx,West,2017,33,Widgets,A,1234567890,PPG1,"9,86,424.67"
ABC Corp,North,Mass,SuperMart,North,2017,33,Widgets,A,1234512345,PPG1,"1,21,163.95"
ABC Corp,East,Mass,SuperMart,East,2017,33,Widgets,A,1234512345,PPG1,"2,21,588.09"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,33,Widgets,A,1234512345,PPG1,"8,53,409.63"
ABC Corp,South,Mass,SuperMart,Deep South,2017,33,Widgets,A,1234512345,PPG1,"1,54,543.75"
ABC Corp,West,Mass,SuperMart,West,2017,33,Widgets,A,1234512345,PPG1,"6,66,094.14"
ABC Corp,North,Mass,BigCo,North,2017,33,Widgets,A,1234512345,PPG1,"1,10,482.40"
ABC Corp,East,Mass,BigCo,East,2017,33,Widgets,A,1234512345,PPG1,"5,84,869.69"
ABC Corp,South,Mass,BigCo,South,2017,33,Widgets,A,1234512345,PPG1,"7,12,228.76"
ABC Corp,West,Mass,BigCo,West,2017,33,Widgets,A,1234512345,PPG1,"3,03,456.82"
ABC Corp,North,Drug,Rx,North,2017,33,Widgets,A,1234512345,PPG1,"4,71,884.22"
ABC Corp,East,Drug,Rx,East,2017,33,Widgets,A,1234512345,PPG1,"1,02,521.02"
ABC Corp,South,Drug,Rx,South,2017,33,Widgets,A,1234512345,PPG1,"91,988.34"
ABC Corp,West,Drug,Rx,West,2017,33,Widgets,A,1234512345,PPG1,"6,02,045.84"
ABC Corp,North,Mass,SuperMart,North,2017,34,Widgets,A,1234567890,PPG1,"5,33,429.27"
ABC Corp,East,Mass,SuperMart,East,2017,34,Widgets,A,1234567890,PPG1,"5,08,151.65"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,34,Widgets,A,1234567890,PPG1,"3,89,356.65"
ABC Corp,South,Mass,SuperMart,Deep South,2017,34,Widgets,A,1234567890,PPG1,"3,47,467.03"
ABC Corp,West,Mass,SuperMart,West,2017,34,Widgets,A,1234567890,PPG1,"5,36,360.29"
ABC Corp,North,Mass,BigCo,North,2017,34,Widgets,A,1234567890,PPG1,"1,80,581.60"
ABC Corp,East,Mass,BigCo,East,2017,34,Widgets,A,1234567890,PPG1,"3,39,020.34"
ABC Corp,South,Mass,BigCo,South,2017,34,Widgets,A,1234567890,PPG1,"9,57,686.08"
ABC Corp,West,Mass,BigCo,West,2017,34,Widgets,A,1234567890,PPG1,"7,96,500.91"
ABC Corp,North,Drug,Rx,North,2017,34,Widgets,A,1234567890,PPG1,"1,07,690.04"
ABC Corp,East,Drug,Rx,East,2017,34,Widgets,A,1234567890,PPG1,"5,13,394.51"
ABC Corp,South,Drug,Rx,South,2017,34,Widgets,A,1234567890,PPG1,"3,27,239.41"
ABC Corp,West,Drug,Rx,West,2017,34,Widgets,A,1234567890,PPG1,"10,10,690.72"
ABC Corp,North,Mass,SuperMart,North,2017,34,Widgets,A,1234512345,PPG1,"1,16,329.51"
ABC Corp,East,Mass,SuperMart,East,2017,34,Widgets,A,1234512345,PPG1,"2,30,562.40"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,34,Widgets,A,1234512345,PPG1,"8,72,867.37"
ABC Corp,South,Mass,SuperMart,Deep South,2017,34,Widgets,A,1234512345,PPG1,"1,49,351.08"
ABC Corp,West,Mass,SuperMart,West,2017,34,Widgets,A,1234512345,PPG1,"6,95,801.94"
ABC Corp,North,Mass,BigCo,North,2017,34,Widgets,A,1234512345,PPG1,"1,10,592.88"
ABC Corp,East,Mass,BigCo,East,2017,34,Widgets,A,1234512345,PPG1,"5,70,247.95"
ABC Corp,South,Mass,BigCo,South,2017,34,Widgets,A,1234512345,PPG1,"7,12,656.09"
ABC Corp,West,Mass,BigCo,West,2017,34,Widgets,A,1234512345,PPG1,"3,08,706.62"
ABC Corp,North,Drug,Rx,North,2017,34,Widgets,A,1234512345,PPG1,"4,70,091.06"
ABC Corp,East,Drug,Rx,East,2017,34,Widgets,A,1234512345,PPG1,"1,07,206.23"
ABC Corp,South,Drug,Rx,South,2017,34,Widgets,A,1234512345,PPG1,"96,201.41"
ABC Corp,West,Drug,Rx,West,2017,34,Widgets,A,1234512345,PPG1,"5,92,834.54"
ABC Corp,North,Mass,SuperMart,North,2017,35,Widgets,A,1234567890,PPG1,"5,39,510.36"
ABC Corp,East,Mass,SuperMart,East,2017,35,Widgets,A,1234567890,PPG1,"5,20,703.00"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,35,Widgets,A,1234567890,PPG1,"3,98,895.89"
ABC Corp,South,Mass,SuperMart,Deep South,2017,35,Widgets,A,1234567890,PPG1,"3,60,010.59"
ABC Corp,West,Mass,SuperMart,West,2017,35,Widgets,A,1234567890,PPG1,"5,11,044.08"
ABC Corp,North,Mass,BigCo,North,2017,35,Widgets,A,1234567890,PPG1,"1,81,899.85"
ABC Corp,East,Mass,BigCo,East,2017,35,Widgets,A,1234567890,PPG1,"3,51,733.60"
ABC Corp,South,Mass,BigCo,South,2017,35,Widgets,A,1234567890,PPG1,"9,27,231.67"
ABC Corp,West,Mass,BigCo,West,2017,35,Widgets,A,1234567890,PPG1,"7,66,632.12"
ABC Corp,North,Drug,Rx,North,2017,35,Widgets,A,1234567890,PPG1,"1,11,093.04"
ABC Corp,East,Drug,Rx,East,2017,35,Widgets,A,1234567890,PPG1,"5,37,010.66"
ABC Corp,South,Drug,Rx,South,2017,35,Widgets,A,1234567890,PPG1,"3,18,567.57"
ABC Corp,West,Drug,Rx,West,2017,35,Widgets,A,1234567890,PPG1,"10,04,525.50"
ABC Corp,North,Mass,SuperMart,North,2017,35,Widgets,A,1234512345,PPG1,"1,21,273.51"
ABC Corp,East,Mass,SuperMart,East,2017,35,Widgets,A,1234512345,PPG1,"2,32,821.91"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,35,Widgets,A,1234512345,PPG1,"8,74,874.96"
ABC Corp,South,Mass,SuperMart,Deep South,2017,35,Widgets,A,1234512345,PPG1,"1,44,108.86"
ABC Corp,West,Mass,SuperMart,West,2017,35,Widgets,A,1234512345,PPG1,"7,07,004.35"
ABC Corp,North,Mass,BigCo,North,2017,35,Widgets,A,1234512345,PPG1,"1,07,573.70"
ABC Corp,East,Mass,BigCo,East,2017,35,Widgets,A,1234512345,PPG1,"5,85,587.62"
ABC Corp,South,Mass,BigCo,South,2017,35,Widgets,A,1234512345,PPG1,"7,44,725.62"
ABC Corp,West,Mass,BigCo,West,2017,35,Widgets,A,1234512345,PPG1,"3,04,477.34"
ABC Corp,North,Drug,Rx,North,2017,35,Widgets,A,1234512345,PPG1,"4,53,731.89"
ABC Corp,East,Drug,Rx,East,2017,35,Widgets,A,1234512345,PPG1,"1,06,412.90"
ABC Corp,South,Drug,Rx,South,2017,35,Widgets,A,1234512345,PPG1,"93,806.00"
ABC Corp,West,Drug,Rx,West,2017,35,Widgets,A,1234512345,PPG1,"5,97,162.23"
ABC Corp,North,Mass,SuperMart,North,2017,36,Widgets,A,1234567890,PPG1,"5,45,984.49"
ABC Corp,East,Mass,SuperMart,East,2017,36,Widgets,A,1234567890,PPG1,"4,98,260.70"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,36,Widgets,A,1234567890,PPG1,"3,85,612.66"
ABC Corp,South,Mass,SuperMart,Deep South,2017,36,Widgets,A,1234567890,PPG1,"3,52,918.38"
ABC Corp,West,Mass,SuperMart,West,2017,36,Widgets,A,1234567890,PPG1,"5,10,175.31"
ABC Corp,North,Mass,BigCo,North,2017,36,Widgets,A,1234567890,PPG1,"1,77,479.68"
ABC Corp,East,Mass,BigCo,East,2017,36,Widgets,A,1234567890,PPG1,"3,45,261.70"
ABC Corp,South,Mass,BigCo,South,2017,36,Widgets,A,1234567890,PPG1,"9,42,716.43"
ABC Corp,West,Mass,BigCo,West,2017,36,Widgets,A,1234567890,PPG1,"7,95,917.47"
ABC Corp,North,Drug,Rx,North,2017,36,Widgets,A,1234567890,PPG1,"1,06,960.38"
ABC Corp,East,Drug,Rx,East,2017,36,Widgets,A,1234567890,PPG1,"5,39,212.41"
ABC Corp,South,Drug,Rx,South,2017,36,Widgets,A,1234567890,PPG1,"3,16,465.02"
ABC Corp,West,Drug,Rx,West,2017,36,Widgets,A,1234567890,PPG1,"10,16,881.17"
ABC Corp,North,Mass,SuperMart,North,2017,36,Widgets,A,1234512345,PPG1,"1,23,213.89"
ABC Corp,East,Mass,SuperMart,East,2017,36,Widgets,A,1234512345,PPG1,"2,38,758.87"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,36,Widgets,A,1234512345,PPG1,"8,93,947.23"
ABC Corp,South,Mass,SuperMart,Deep South,2017,36,Widgets,A,1234512345,PPG1,"1,38,632.72"
ABC Corp,West,Mass,SuperMart,West,2017,36,Widgets,A,1234512345,PPG1,"7,41,576.87"
ABC Corp,North,Mass,BigCo,North,2017,36,Widgets,A,1234512345,PPG1,"1,09,606.84"
ABC Corp,East,Mass,BigCo,East,2017,36,Widgets,A,1234512345,PPG1,"6,11,821.94"
ABC Corp,South,Mass,BigCo,South,2017,36,Widgets,A,1234512345,PPG1,"7,11,287.44"
ABC Corp,West,Mass,BigCo,West,2017,36,Widgets,A,1234512345,PPG1,"3,01,036.74"
ABC Corp,North,Drug,Rx,North,2017,36,Widgets,A,1234512345,PPG1,"4,59,176.68"
ABC Corp,East,Drug,Rx,East,2017,36,Widgets,A,1234512345,PPG1,"1,10,775.83"
ABC Corp,South,Drug,Rx,South,2017,36,Widgets,A,1234512345,PPG1,"92,145.63"
ABC Corp,West,Drug,Rx,West,2017,36,Widgets,A,1234512345,PPG1,"6,25,408.00"
ABC Corp,North,Mass,SuperMart,North,2017,37,Widgets,A,1234567890,PPG1,"5,64,602.56"
ABC Corp,East,Mass,SuperMart,East,2017,37,Widgets,A,1234567890,PPG1,"4,90,736.96"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,37,Widgets,A,1234567890,PPG1,"3,93,671.96"
ABC Corp,South,Mass,SuperMart,Deep South,2017,37,Widgets,A,1234567890,PPG1,"3,66,435.15"
ABC Corp,West,Mass,SuperMart,West,2017,37,Widgets,A,1234567890,PPG1,"5,07,522.39"
ABC Corp,North,Mass,BigCo,North,2017,37,Widgets,A,1234567890,PPG1,"1,82,165.15"
ABC Corp,East,Mass,BigCo,East,2017,37,Widgets,A,1234567890,PPG1,"3,49,922.74"
ABC Corp,South,Mass,BigCo,South,2017,37,Widgets,A,1234567890,PPG1,"9,17,734.45"
ABC Corp,West,Mass,BigCo,West,2017,37,Widgets,A,1234567890,PPG1,"7,96,792.98"
ABC Corp,North,Drug,Rx,North,2017,37,Widgets,A,1234567890,PPG1,"1,06,446.97"
ABC Corp,East,Drug,Rx,East,2017,37,Widgets,A,1234567890,PPG1,"5,49,349.60"
ABC Corp,South,Drug,Rx,South,2017,37,Widgets,A,1234567890,PPG1,"3,16,813.13"
ABC Corp,West,Drug,Rx,West,2017,37,Widgets,A,1234567890,PPG1,"10,03,051.58"
ABC Corp,North,Mass,SuperMart,North,2017,37,Widgets,A,1234512345,PPG1,"1,20,860.50"
ABC Corp,East,Mass,SuperMart,East,2017,37,Widgets,A,1234512345,PPG1,"2,31,046.96"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,37,Widgets,A,1234512345,PPG1,"8,70,168.24"
ABC Corp,South,Mass,SuperMart,Deep South,2017,37,Widgets,A,1234512345,PPG1,"1,45,508.90"
ABC Corp,West,Mass,SuperMart,West,2017,37,Widgets,A,1234512345,PPG1,"7,27,116.12"
ABC Corp,North,Mass,BigCo,North,2017,37,Widgets,A,1234512345,PPG1,"1,13,201.95"
ABC Corp,East,Mass,BigCo,East,2017,37,Widgets,A,1234512345,PPG1,"6,00,197.33"
ABC Corp,South,Mass,BigCo,South,2017,37,Widgets,A,1234512345,PPG1,"7,18,827.09"
ABC Corp,West,Mass,BigCo,West,2017,37,Widgets,A,1234512345,PPG1,"3,01,488.30"
ABC Corp,North,Drug,Rx,North,2017,37,Widgets,A,1234512345,PPG1,"4,61,564.40"
ABC Corp,East,Drug,Rx,East,2017,37,Widgets,A,1234512345,PPG1,"1,14,176.65"
ABC Corp,South,Drug,Rx,South,2017,37,Widgets,A,1234512345,PPG1,"89,408.90"
ABC Corp,West,Drug,Rx,West,2017,37,Widgets,A,1234512345,PPG1,"6,11,961.73"
ABC Corp,North,Mass,SuperMart,North,2017,38,Widgets,A,1234567890,PPG1,"5,51,955.46"
ABC Corp,East,Mass,SuperMart,East,2017,38,Widgets,A,1234567890,PPG1,"4,85,682.37"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,38,Widgets,A,1234567890,PPG1,"3,90,561.95"
ABC Corp,South,Mass,SuperMart,Deep South,2017,38,Widgets,A,1234567890,PPG1,"3,54,892.44"
ABC Corp,West,Mass,SuperMart,West,2017,38,Widgets,A,1234567890,PPG1,"4,95,849.38"
ABC Corp,North,Mass,BigCo,North,2017,38,Widgets,A,1234567890,PPG1,"1,78,649.36"
ABC Corp,East,Mass,BigCo,East,2017,38,Widgets,A,1234567890,PPG1,"3,35,156.00"
ABC Corp,South,Mass,BigCo,South,2017,38,Widgets,A,1234567890,PPG1,"8,72,123.05"
ABC Corp,West,Mass,BigCo,West,2017,38,Widgets,A,1234567890,PPG1,"8,27,230.47"
ABC Corp,North,Drug,Rx,North,2017,38,Widgets,A,1234567890,PPG1,"1,09,214.59"
ABC Corp,East,Drug,Rx,East,2017,38,Widgets,A,1234567890,PPG1,"5,57,919.45"
ABC Corp,South,Drug,Rx,South,2017,38,Widgets,A,1234567890,PPG1,"3,20,773.30"
ABC Corp,West,Drug,Rx,West,2017,38,Widgets,A,1234567890,PPG1,"10,35,349.85"
ABC Corp,North,Mass,SuperMart,North,2017,38,Widgets,A,1234512345,PPG1,"1,17,331.37"
ABC Corp,East,Mass,SuperMart,East,2017,38,Widgets,A,1234512345,PPG1,"2,25,894.61"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,38,Widgets,A,1234512345,PPG1,"8,74,606.10"
ABC Corp,South,Mass,SuperMart,Deep South,2017,38,Widgets,A,1234512345,PPG1,"1,46,818.48"
ABC Corp,West,Mass,SuperMart,West,2017,38,Widgets,A,1234512345,PPG1,"7,22,535.29"
ABC Corp,North,Mass,BigCo,North,2017,38,Widgets,A,1234512345,PPG1,"1,17,639.46"
ABC Corp,East,Mass,BigCo,East,2017,38,Widgets,A,1234512345,PPG1,"5,83,571.86"
ABC Corp,South,Mass,BigCo,South,2017,38,Widgets,A,1234512345,PPG1,"7,32,628.57"
ABC Corp,West,Mass,BigCo,West,2017,38,Widgets,A,1234512345,PPG1,"3,03,387.68"
ABC Corp,North,Drug,Rx,North,2017,38,Widgets,A,1234512345,PPG1,"4,58,564.23"
ABC Corp,East,Drug,Rx,East,2017,38,Widgets,A,1234512345,PPG1,"1,19,451.61"
ABC Corp,South,Drug,Rx,South,2017,38,Widgets,A,1234512345,PPG1,"85,761.02"
ABC Corp,West,Drug,Rx,West,2017,38,Widgets,A,1234512345,PPG1,"5,84,117.47"
ABC Corp,North,Mass,SuperMart,North,2017,39,Widgets,A,1234567890,PPG1,"5,25,461.60"
ABC Corp,East,Mass,SuperMart,East,2017,39,Widgets,A,1234567890,PPG1,"4,76,017.29"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,39,Widgets,A,1234567890,PPG1,"3,73,924.01"
ABC Corp,South,Mass,SuperMart,Deep South,2017,39,Widgets,A,1234567890,PPG1,"3,65,326.28"
ABC Corp,West,Mass,SuperMart,West,2017,39,Widgets,A,1234567890,PPG1,"4,99,121.99"
ABC Corp,North,Mass,BigCo,North,2017,39,Widgets,A,1234567890,PPG1,"1,77,666.79"
ABC Corp,East,Mass,BigCo,East,2017,39,Widgets,A,1234567890,PPG1,"3,20,978.90"
ABC Corp,South,Mass,BigCo,South,2017,39,Widgets,A,1234567890,PPG1,"8,32,790.30"
ABC Corp,West,Mass,BigCo,West,2017,39,Widgets,A,1234567890,PPG1,"8,22,763.43"
ABC Corp,North,Drug,Rx,North,2017,39,Widgets,A,1234567890,PPG1,"1,13,626.86"
ABC Corp,East,Drug,Rx,East,2017,39,Widgets,A,1234567890,PPG1,"5,44,138.84"
ABC Corp,South,Drug,Rx,South,2017,39,Widgets,A,1234567890,PPG1,"3,25,296.20"
ABC Corp,West,Drug,Rx,West,2017,39,Widgets,A,1234567890,PPG1,"10,77,177.98"
ABC Corp,North,Mass,SuperMart,North,2017,39,Widgets,A,1234512345,PPG1,"1,15,266.34"
ABC Corp,East,Mass,SuperMart,East,2017,39,Widgets,A,1234512345,PPG1,"2,36,873.09"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,39,Widgets,A,1234512345,PPG1,"8,97,433.32"
ABC Corp,South,Mass,SuperMart,Deep South,2017,39,Widgets,A,1234512345,PPG1,"1,50,254.04"
ABC Corp,West,Mass,SuperMart,West,2017,39,Widgets,A,1234512345,PPG1,"6,90,093.45"
ABC Corp,North,Mass,BigCo,North,2017,39,Widgets,A,1234512345,PPG1,"1,20,333.41"
ABC Corp,East,Mass,BigCo,East,2017,39,Widgets,A,1234512345,PPG1,"5,79,428.50"
ABC Corp,South,Mass,BigCo,South,2017,39,Widgets,A,1234512345,PPG1,"7,39,515.27"
ABC Corp,West,Mass,BigCo,West,2017,39,Widgets,A,1234512345,PPG1,"3,03,600.05"
ABC Corp,North,Drug,Rx,North,2017,39,Widgets,A,1234512345,PPG1,"4,48,429.96"
ABC Corp,East,Drug,Rx,East,2017,39,Widgets,A,1234512345,PPG1,"1,13,789.61"
ABC Corp,South,Drug,Rx,South,2017,39,Widgets,A,1234512345,PPG1,"89,277.22"
ABC Corp,West,Drug,Rx,West,2017,39,Widgets,A,1234512345,PPG1,"5,72,143.06"
ABC Corp,North,Mass,SuperMart,North,2017,40,Widgets,A,1234567890,PPG1,"5,43,905.30"
ABC Corp,East,Mass,SuperMart,East,2017,40,Widgets,A,1234567890,PPG1,"4,57,357.41"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,40,Widgets,A,1234567890,PPG1,"3,86,525.25"
ABC Corp,South,Mass,SuperMart,Deep South,2017,40,Widgets,A,1234567890,PPG1,"3,58,933.07"
ABC Corp,West,Mass,SuperMart,West,2017,40,Widgets,A,1234567890,PPG1,"5,14,095.65"
ABC Corp,North,Mass,BigCo,North,2017,40,Widgets,A,1234567890,PPG1,"1,82,428.26"
ABC Corp,East,Mass,BigCo,East,2017,40,Widgets,A,1234567890,PPG1,"3,36,514.28"
ABC Corp,South,Mass,BigCo,South,2017,40,Widgets,A,1234567890,PPG1,"8,64,019.93"
ABC Corp,West,Mass,BigCo,West,2017,40,Widgets,A,1234567890,PPG1,"8,51,066.49"
ABC Corp,North,Drug,Rx,North,2017,40,Widgets,A,1234567890,PPG1,"1,11,922.46"
ABC Corp,East,Drug,Rx,East,2017,40,Widgets,A,1234567890,PPG1,"5,41,907.87"
ABC Corp,South,Drug,Rx,South,2017,40,Widgets,A,1234567890,PPG1,"3,10,137.40"
ABC Corp,West,Drug,Rx,West,2017,40,Widgets,A,1234567890,PPG1,"11,15,740.95"
ABC Corp,North,Mass,SuperMart,North,2017,40,Widgets,A,1234512345,PPG1,"1,10,897.75"
ABC Corp,East,Mass,SuperMart,East,2017,40,Widgets,A,1234512345,PPG1,"2,43,623.98"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,40,Widgets,A,1234512345,PPG1,"9,00,394.85"
ABC Corp,South,Mass,SuperMart,Deep South,2017,40,Widgets,A,1234512345,PPG1,"1,51,441.04"
ABC Corp,West,Mass,SuperMart,West,2017,40,Widgets,A,1234512345,PPG1,"6,81,812.33"
ABC Corp,North,Mass,BigCo,North,2017,40,Widgets,A,1234512345,PPG1,"1,24,966.24"
ABC Corp,East,Mass,BigCo,East,2017,40,Widgets,A,1234512345,PPG1,"6,06,893.41"
ABC Corp,South,Mass,BigCo,South,2017,40,Widgets,A,1234512345,PPG1,"7,63,179.76"
ABC Corp,West,Mass,BigCo,West,2017,40,Widgets,A,1234512345,PPG1,"3,05,209.13"
ABC Corp,North,Drug,Rx,North,2017,40,Widgets,A,1234512345,PPG1,"4,32,690.07"
ABC Corp,East,Drug,Rx,East,2017,40,Widgets,A,1234512345,PPG1,"1,13,436.86"
ABC Corp,South,Drug,Rx,South,2017,40,Widgets,A,1234512345,PPG1,"90,884.21"
ABC Corp,West,Drug,Rx,West,2017,40,Widgets,A,1234512345,PPG1,"5,45,938.91"
ABC Corp,North,Mass,SuperMart,North,2017,41,Widgets,A,1234567890,PPG1,"5,29,491.81"
ABC Corp,East,Mass,SuperMart,East,2017,41,Widgets,A,1234567890,PPG1,"4,43,545.22"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,41,Widgets,A,1234567890,PPG1,"3,90,081.29"
ABC Corp,South,Mass,SuperMart,Deep South,2017,41,Widgets,A,1234567890,PPG1,"3,75,120.95"
ABC Corp,West,Mass,SuperMart,West,2017,41,Widgets,A,1234567890,PPG1,"5,03,196.82"
ABC Corp,North,Mass,BigCo,North,2017,41,Widgets,A,1234567890,PPG1,"1,87,007.21"
ABC Corp,East,Mass,BigCo,East,2017,41,Widgets,A,1234567890,PPG1,"3,40,922.61"
ABC Corp,South,Mass,BigCo,South,2017,41,Widgets,A,1234567890,PPG1,"9,00,913.58"
ABC Corp,West,Mass,BigCo,West,2017,41,Widgets,A,1234567890,PPG1,"8,82,215.52"
ABC Corp,North,Drug,Rx,North,2017,41,Widgets,A,1234567890,PPG1,"1,13,310.30"
ABC Corp,East,Drug,Rx,East,2017,41,Widgets,A,1234567890,PPG1,"5,46,405.71"
ABC Corp,South,Drug,Rx,South,2017,41,Widgets,A,1234567890,PPG1,"3,02,570.04"
ABC Corp,West,Drug,Rx,West,2017,41,Widgets,A,1234567890,PPG1,"11,17,637.71"
ABC Corp,North,Mass,SuperMart,North,2017,41,Widgets,A,1234512345,PPG1,"1,08,202.93"
ABC Corp,East,Mass,SuperMart,East,2017,41,Widgets,A,1234512345,PPG1,"2,49,836.39"
