CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category, Sales 
XYZ Manufacturing,North,Mass,BigCo,North,2018,27,Widgets,"35,90,808.61"
XYZ Manufacturing,East,Mass,BigCo,East,2018,27,Widgets,"11,99,206.50"
XYZ Manufacturing,South,Mass,BigCo,South,2018,27,Widgets,"13,86,944.65"
XYZ Manufacturing,West,Mass,BigCo,West,2018,27,Widgets,"26,79,353.51"
AAA Industries,North,Mass,BigCo,North,2018,27,Widgets,"87,41,242.50"
AAA Industries,East,Mass,BigCo,East,2018,27,Widgets,"9,06,353.23"
AAA Industries,South,Mass,BigCo,South,2018,27,Widgets,"17,99,633.89"
AAA Industries,West,Mass,BigCo,West,2018,27,Widgets,"46,03,195.76"
XYZ Manufacturing,North,Drug,Rx,North,2018,27,Widgets,"6,49,242.21"
XYZ Manufacturing,East,Drug,Rx,East,2018,27,Widgets,"9,21,773.85"
XYZ Manufacturing,South,Drug,Rx,South,2018,27,Widgets,"9,37,717.79"
XYZ Manufacturing,West,Drug,Rx,West,2018,27,Widgets,"1,37,064.94"
AAA Industries,North,Drug,Rx,North,2018,27,Widgets,"3,10,829.38"
AAA Industries,East,Drug,Rx,East,2018,27,Widgets,"7,65,516.90"
AAA Industries,South,Drug,Rx,South,2018,27,Widgets,"8,37,031.12"
AAA Industries,West,Drug,Rx,West,2018,27,Widgets,"8,27,238.63"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,28,Widgets,"8,24,226.22"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,28,Widgets,"27,68,613.84"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,28,Widgets,"6,37,168.94"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,28,Widgets,"7,84,007.97"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,28,Widgets,"56,50,604.17"
AAA Industries,East,Mass,SuperMart,East,2018,28,Widgets,"17,32,105.26"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,28,Widgets,"23,15,798.13"
AAA Industries,South,Mass,SuperMart,Deep South,2018,28,Widgets,"4,14,184.91"
AAA Industries,West,Mass,SuperMart,West,2018,28,Widgets,"25,12,837.69"
XYZ Manufacturing,North,Mass,BigCo,North,2018,28,Widgets,"35,55,638.90"
XYZ Manufacturing,East,Mass,BigCo,East,2018,28,Widgets,"11,27,455.14"
XYZ Manufacturing,South,Mass,BigCo,South,2018,28,Widgets,"13,61,114.37"
XYZ Manufacturing,West,Mass,BigCo,West,2018,28,Widgets,"26,53,872.42"
AAA Industries,North,Mass,BigCo,North,2018,28,Widgets,"89,27,939.15"
AAA Industries,East,Mass,BigCo,East,2018,28,Widgets,"9,16,659.75"
AAA Industries,South,Mass,BigCo,South,2018,28,Widgets,"17,82,452.41"
AAA Industries,West,Mass,BigCo,West,2018,28,Widgets,"43,33,234.47"
XYZ Manufacturing,North,Drug,Rx,North,2018,28,Widgets,"6,68,016.81"
XYZ Manufacturing,East,Drug,Rx,East,2018,28,Widgets,"9,24,614.94"
XYZ Manufacturing,South,Drug,Rx,South,2018,28,Widgets,"8,64,135.63"
XYZ Manufacturing,West,Drug,Rx,West,2018,28,Widgets,"1,46,965.41"
AAA Industries,North,Drug,Rx,North,2018,28,Widgets,"2,96,772.70"
AAA Industries,East,Drug,Rx,East,2018,28,Widgets,"8,02,171.38"
AAA Industries,South,Drug,Rx,South,2018,28,Widgets,"8,34,869.12"
AAA Industries,West,Drug,Rx,West,2018,28,Widgets,"8,71,812.01"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,29,Widgets,"7,95,867.58"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,29,Widgets,"27,51,738.96"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,29,Widgets,"6,20,728.92"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,29,Widgets,"8,23,203.28"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,29,Widgets,"55,79,701.98"
AAA Industries,East,Mass,SuperMart,East,2018,29,Widgets,"17,98,477.38"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,29,Widgets,"22,10,044.62"
AAA Industries,South,Mass,SuperMart,Deep South,2018,29,Widgets,"4,07,459.05"
AAA Industries,West,Mass,SuperMart,West,2018,29,Widgets,"25,29,082.00"
XYZ Manufacturing,North,Mass,BigCo,North,2018,29,Widgets,"39,39,060.28"
XYZ Manufacturing,East,Mass,BigCo,East,2018,29,Widgets,"11,66,916.07"
XYZ Manufacturing,South,Mass,BigCo,South,2018,29,Widgets,"14,55,248.97"
XYZ Manufacturing,West,Mass,BigCo,West,2018,29,Widgets,"26,11,055.06"
AAA Industries,North,Mass,BigCo,North,2018,29,Widgets,"81,53,490.36"
AAA Industries,East,Mass,BigCo,East,2018,29,Widgets,"9,06,995.29"
AAA Industries,South,Mass,BigCo,South,2018,29,Widgets,"18,63,140.20"
AAA Industries,West,Mass,BigCo,West,2018,29,Widgets,"42,31,872.59"
XYZ Manufacturing,North,Drug,Rx,North,2018,29,Widgets,"6,99,993.22"
XYZ Manufacturing,East,Drug,Rx,East,2018,29,Widgets,"8,72,891.10"
XYZ Manufacturing,South,Drug,Rx,South,2018,29,Widgets,"9,12,912.45"
XYZ Manufacturing,West,Drug,Rx,West,2018,29,Widgets,"1,34,510.71"
AAA Industries,North,Drug,Rx,North,2018,29,Widgets,"3,14,540.25"
AAA Industries,East,Drug,Rx,East,2018,29,Widgets,"8,37,630.70"
AAA Industries,South,Drug,Rx,South,2018,29,Widgets,"8,43,139.99"
AAA Industries,West,Drug,Rx,West,2018,29,Widgets,"8,77,998.98"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,30,Widgets,"8,56,400.17"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,30,Widgets,"27,83,801.52"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,30,Widgets,"6,00,857.52"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,30,Widgets,"8,50,141.08"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,30,Widgets,"55,42,015.86"
AAA Industries,East,Mass,SuperMart,East,2018,30,Widgets,"16,52,599.03"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,30,Widgets,"22,28,066.21"
AAA Industries,South,Mass,SuperMart,Deep South,2018,30,Widgets,"3,87,442.36"
AAA Industries,West,Mass,SuperMart,West,2018,30,Widgets,"25,54,370.48"
XYZ Manufacturing,North,Mass,BigCo,North,2018,30,Widgets,"35,56,568.15"
XYZ Manufacturing,East,Mass,BigCo,East,2018,30,Widgets,"10,47,701.63"
XYZ Manufacturing,South,Mass,BigCo,South,2018,30,Widgets,"15,62,330.08"
XYZ Manufacturing,West,Mass,BigCo,West,2018,30,Widgets,"26,98,973.83"
AAA Industries,North,Mass,BigCo,North,2018,30,Widgets,"83,63,889.39"
AAA Industries,East,Mass,BigCo,East,2018,30,Widgets,"8,18,058.34"
AAA Industries,South,Mass,BigCo,South,2018,30,Widgets,"17,99,911.74"
AAA Industries,West,Mass,BigCo,West,2018,30,Widgets,"45,64,181.49"
XYZ Manufacturing,North,Drug,Rx,North,2018,30,Widgets,"7,48,097.87"
XYZ Manufacturing,East,Drug,Rx,East,2018,30,Widgets,"8,87,259.31"
XYZ Manufacturing,South,Drug,Rx,South,2018,30,Widgets,"8,72,650.78"
XYZ Manufacturing,West,Drug,Rx,West,2018,30,Widgets,"1,42,944.56"
AAA Industries,North,Drug,Rx,North,2018,30,Widgets,"3,02,436.43"
AAA Industries,East,Drug,Rx,East,2018,30,Widgets,"8,25,748.34"
AAA Industries,South,Drug,Rx,South,2018,30,Widgets,"8,25,882.37"
AAA Industries,West,Drug,Rx,West,2018,30,Widgets,"8,70,858.54"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,31,Widgets,"7,76,698.24"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,31,Widgets,"27,24,277.28"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,31,Widgets,"6,33,646.59"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,31,Widgets,"8,40,158.91"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,31,Widgets,"53,65,777.91"
AAA Industries,East,Mass,SuperMart,East,2018,31,Widgets,"17,11,262.00"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,31,Widgets,"22,55,220.77"
AAA Industries,South,Mass,SuperMart,Deep South,2018,31,Widgets,"3,80,076.36"
AAA Industries,West,Mass,SuperMart,West,2018,31,Widgets,"25,17,917.76"
XYZ Manufacturing,North,Mass,BigCo,North,2018,31,Widgets,"35,22,246.04"
XYZ Manufacturing,East,Mass,BigCo,East,2018,31,Widgets,"10,60,735.03"
XYZ Manufacturing,South,Mass,BigCo,South,2018,31,Widgets,"16,37,981.42"
XYZ Manufacturing,West,Mass,BigCo,West,2018,31,Widgets,"25,75,849.62"
AAA Industries,North,Mass,BigCo,North,2018,31,Widgets,"80,93,256.31"
AAA Industries,East,Mass,BigCo,East,2018,31,Widgets,"9,14,283.53"
AAA Industries,South,Mass,BigCo,South,2018,31,Widgets,"19,13,495.48"
AAA Industries,West,Mass,BigCo,West,2018,31,Widgets,"46,28,439.83"
XYZ Manufacturing,North,Drug,Rx,North,2018,31,Widgets,"7,56,799.89"
XYZ Manufacturing,East,Drug,Rx,East,2018,31,Widgets,"9,01,427.67"
XYZ Manufacturing,South,Drug,Rx,South,2018,31,Widgets,"8,48,799.03"
XYZ Manufacturing,West,Drug,Rx,West,2018,31,Widgets,"1,34,737.91"
AAA Industries,North,Drug,Rx,North,2018,31,Widgets,"3,03,156.76"
AAA Industries,East,Drug,Rx,East,2018,31,Widgets,"7,68,703.17"
AAA Industries,South,Drug,Rx,South,2018,31,Widgets,"7,66,984.31"
AAA Industries,West,Drug,Rx,West,2018,31,Widgets,"8,70,217.69"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,32,Widgets,"8,08,942.17"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,32,Widgets,"26,63,184.79"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,32,Widgets,"7,65,898.21"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,32,Widgets,"6,09,325.27"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,32,Widgets,"56,01,622.97"
AAA Industries,East,Mass,SuperMart,East,2018,32,Widgets,"12,86,027.92"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,32,Widgets,"19,60,261.50"
AAA Industries,South,Mass,SuperMart,Deep South,2018,32,Widgets,"7,06,637.85"
AAA Industries,West,Mass,SuperMart,West,2018,32,Widgets,"28,83,712.39"
XYZ Manufacturing,North,Mass,BigCo,North,2018,32,Widgets,"31,97,302.93"
XYZ Manufacturing,East,Mass,BigCo,East,2018,32,Widgets,"12,92,671.31"
XYZ Manufacturing,South,Mass,BigCo,South,2018,32,Widgets,"13,50,812.27"
XYZ Manufacturing,West,Mass,BigCo,West,2018,32,Widgets,"44,37,958.30"
AAA Industries,North,Mass,BigCo,North,2018,32,Widgets,"75,45,109.01"
AAA Industries,East,Mass,BigCo,East,2018,32,Widgets,"7,93,310.39"
AAA Industries,South,Mass,BigCo,South,2018,32,Widgets,"20,27,795.89"
AAA Industries,West,Mass,BigCo,West,2018,32,Widgets,"34,42,663.15"
XYZ Manufacturing,North,Drug,Rx,North,2018,32,Widgets,"8,76,334.12"
XYZ Manufacturing,East,Drug,Rx,East,2018,32,Widgets,"7,80,075.07"
XYZ Manufacturing,South,Drug,Rx,South,2018,32,Widgets,"8,56,812.08"
XYZ Manufacturing,West,Drug,Rx,West,2018,32,Widgets,"1,44,642.58"
AAA Industries,North,Drug,Rx,North,2018,32,Widgets,"3,69,158.15"
AAA Industries,East,Drug,Rx,East,2018,32,Widgets,"7,88,702.64"
AAA Industries,South,Drug,Rx,South,2018,32,Widgets,"8,76,119.42"
AAA Industries,West,Drug,Rx,West,2018,32,Widgets,"6,74,958.99"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,33,Widgets,"7,99,393.26"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,33,Widgets,"26,44,068.22"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,33,Widgets,"8,37,479.00"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,33,Widgets,"6,55,379.18"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,33,Widgets,"60,21,280.94"
AAA Industries,East,Mass,SuperMart,East,2018,33,Widgets,"13,34,808.89"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,33,Widgets,"19,95,351.43"
AAA Industries,South,Mass,SuperMart,Deep South,2018,33,Widgets,"7,19,966.83"
AAA Industries,West,Mass,SuperMart,West,2018,33,Widgets,"28,12,725.86"
XYZ Manufacturing,North,Mass,BigCo,North,2018,33,Widgets,"32,17,285.59"
XYZ Manufacturing,East,Mass,BigCo,East,2018,33,Widgets,"12,48,700.39"
XYZ Manufacturing,South,Mass,BigCo,South,2018,33,Widgets,"14,12,762.65"
XYZ Manufacturing,West,Mass,BigCo,West,2018,33,Widgets,"44,67,324.60"
AAA Industries,North,Mass,BigCo,North,2018,33,Widgets,"70,87,131.63"
AAA Industries,East,Mass,BigCo,East,2018,33,Widgets,"7,85,580.74"
AAA Industries,South,Mass,BigCo,South,2018,33,Widgets,"20,75,715.84"
AAA Industries,West,Mass,BigCo,West,2018,33,Widgets,"35,25,386.17"
XYZ Manufacturing,North,Drug,Rx,North,2018,33,Widgets,"8,60,296.95"
XYZ Manufacturing,East,Drug,Rx,East,2018,33,Widgets,"8,31,926.14"
XYZ Manufacturing,South,Drug,Rx,South,2018,33,Widgets,"8,88,387.93"
XYZ Manufacturing,West,Drug,Rx,West,2018,33,Widgets,"1,45,942.41"
AAA Industries,North,Drug,Rx,North,2018,33,Widgets,"3,51,234.24"
AAA Industries,East,Drug,Rx,East,2018,33,Widgets,"7,67,267.50"
AAA Industries,South,Drug,Rx,South,2018,33,Widgets,"10,38,521.10"
AAA Industries,West,Drug,Rx,West,2018,33,Widgets,"6,82,965.92"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,34,Widgets,"9,07,313.77"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,34,Widgets,"27,81,806.51"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,34,Widgets,"8,74,556.12"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,34,Widgets,"6,88,985.38"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,34,Widgets,"61,70,186.31"
AAA Industries,East,Mass,SuperMart,East,2018,34,Widgets,"13,23,116.86"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,34,Widgets,"18,89,905.78"
AAA Industries,South,Mass,SuperMart,Deep South,2018,34,Widgets,"6,87,286.33"
AAA Industries,West,Mass,SuperMart,West,2018,34,Widgets,"28,56,918.16"
XYZ Manufacturing,North,Mass,BigCo,North,2018,34,Widgets,"35,41,328.39"
XYZ Manufacturing,East,Mass,BigCo,East,2018,34,Widgets,"15,04,786.86"
XYZ Manufacturing,South,Mass,BigCo,South,2018,34,Widgets,"15,38,506.98"
XYZ Manufacturing,West,Mass,BigCo,West,2018,34,Widgets,"40,81,816.06"
AAA Industries,North,Mass,BigCo,North,2018,34,Widgets,"72,70,534.49"
AAA Industries,East,Mass,BigCo,East,2018,34,Widgets,"8,16,669.92"
AAA Industries,South,Mass,BigCo,South,2018,34,Widgets,"19,95,742.71"
AAA Industries,West,Mass,BigCo,West,2018,34,Widgets,"36,09,494.26"
XYZ Manufacturing,North,Drug,Rx,North,2018,34,Widgets,"8,64,719.69"
XYZ Manufacturing,East,Drug,Rx,East,2018,34,Widgets,"7,65,729.54"
XYZ Manufacturing,South,Drug,Rx,South,2018,34,Widgets,"9,13,023.07"
XYZ Manufacturing,West,Drug,Rx,West,2018,34,Widgets,"1,60,635.91"
AAA Industries,North,Drug,Rx,North,2018,34,Widgets,"3,87,161.67"
AAA Industries,East,Drug,Rx,East,2018,34,Widgets,"7,87,489.27"
AAA Industries,South,Drug,Rx,South,2018,34,Widgets,"9,69,309.44"
AAA Industries,West,Drug,Rx,West,2018,34,Widgets,"7,42,787.98"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,35,Widgets,"9,45,445.60"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,35,Widgets,"26,99,970.17"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,35,Widgets,"8,60,637.11"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,35,Widgets,"7,00,237.75"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,35,Widgets,"62,53,028.77"
AAA Industries,East,Mass,SuperMart,East,2018,35,Widgets,"13,30,450.29"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,35,Widgets,"19,31,630.14"
AAA Industries,South,Mass,SuperMart,Deep South,2018,35,Widgets,"7,24,993.44"
AAA Industries,West,Mass,SuperMart,West,2018,35,Widgets,"27,96,009.87"
XYZ Manufacturing,North,Mass,BigCo,North,2018,35,Widgets,"33,59,350.33"
XYZ Manufacturing,East,Mass,BigCo,East,2018,35,Widgets,"15,46,258.55"
XYZ Manufacturing,South,Mass,BigCo,South,2018,35,Widgets,"14,79,865.71"
XYZ Manufacturing,West,Mass,BigCo,West,2018,35,Widgets,"40,42,530.48"
AAA Industries,North,Mass,BigCo,North,2018,35,Widgets,"69,40,734.67"
AAA Industries,East,Mass,BigCo,East,2018,35,Widgets,"7,82,165.95"
AAA Industries,South,Mass,BigCo,South,2018,35,Widgets,"19,80,399.45"
AAA Industries,West,Mass,BigCo,West,2018,35,Widgets,"37,66,979.69"
XYZ Manufacturing,North,Drug,Rx,North,2018,35,Widgets,"7,69,646.87"
XYZ Manufacturing,East,Drug,Rx,East,2018,35,Widgets,"8,14,676.52"
XYZ Manufacturing,South,Drug,Rx,South,2018,35,Widgets,"9,26,095.32"
XYZ Manufacturing,West,Drug,Rx,West,2018,35,Widgets,"1,55,775.45"
AAA Industries,North,Drug,Rx,North,2018,35,Widgets,"3,82,029.21"
AAA Industries,East,Drug,Rx,East,2018,35,Widgets,"7,29,497.74"
AAA Industries,South,Drug,Rx,South,2018,35,Widgets,"9,24,759.51"
AAA Industries,West,Drug,Rx,West,2018,35,Widgets,"7,17,131.33"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,36,Widgets,"8,87,488.14"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,36,Widgets,"26,92,037.70"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,36,Widgets,"7,58,905.29"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,36,Widgets,"7,18,861.47"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,36,Widgets,"64,96,974.41"
AAA Industries,East,Mass,SuperMart,East,2018,36,Widgets,"13,35,913.38"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,36,Widgets,"20,12,393.23"
AAA Industries,South,Mass,SuperMart,Deep South,2018,36,Widgets,"7,53,896.69"
AAA Industries,West,Mass,SuperMart,West,2018,36,Widgets,"29,12,616.04"
XYZ Manufacturing,North,Mass,BigCo,North,2018,36,Widgets,"30,30,912.38"
XYZ Manufacturing,East,Mass,BigCo,East,2018,36,Widgets,"15,23,071.07"
XYZ Manufacturing,South,Mass,BigCo,South,2018,36,Widgets,"15,97,585.23"
XYZ Manufacturing,West,Mass,BigCo,West,2018,36,Widgets,"36,94,185.72"
AAA Industries,North,Mass,BigCo,North,2018,36,Widgets,"79,30,931.43"
AAA Industries,East,Mass,BigCo,East,2018,36,Widgets,"8,22,178.44"
AAA Industries,South,Mass,BigCo,South,2018,36,Widgets,"18,14,583.07"
AAA Industries,West,Mass,BigCo,West,2018,36,Widgets,"35,66,184.92"
XYZ Manufacturing,North,Drug,Rx,North,2018,36,Widgets,"7,82,721.42"
XYZ Manufacturing,East,Drug,Rx,East,2018,36,Widgets,"8,28,791.49"
XYZ Manufacturing,South,Drug,Rx,South,2018,36,Widgets,"9,06,012.94"
XYZ Manufacturing,West,Drug,Rx,West,2018,36,Widgets,"1,50,148.49"
AAA Industries,North,Drug,Rx,North,2018,36,Widgets,"3,94,177.11"
AAA Industries,East,Drug,Rx,East,2018,36,Widgets,"7,20,487.50"
AAA Industries,South,Drug,Rx,South,2018,36,Widgets,"8,56,451.64"
AAA Industries,West,Drug,Rx,West,2018,36,Widgets,"7,74,566.95"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,37,Widgets,"9,82,540.70"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,37,Widgets,"27,66,548.60"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,37,Widgets,"8,08,707.88"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,37,Widgets,"7,12,456.22"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,37,Widgets,"57,28,431.42"
AAA Industries,East,Mass,SuperMart,East,2018,37,Widgets,"12,85,325.08"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,37,Widgets,"21,99,014.44"
AAA Industries,South,Mass,SuperMart,Deep South,2018,37,Widgets,"7,33,592.08"
AAA Industries,West,Mass,SuperMart,West,2018,37,Widgets,"28,36,736.01"
XYZ Manufacturing,North,Mass,BigCo,North,2018,37,Widgets,"30,65,002.65"
XYZ Manufacturing,East,Mass,BigCo,East,2018,37,Widgets,"15,93,853.04"
XYZ Manufacturing,South,Mass,BigCo,South,2018,37,Widgets,"15,96,932.30"
XYZ Manufacturing,West,Mass,BigCo,West,2018,37,Widgets,"44,50,657.90"
AAA Industries,North,Mass,BigCo,North,2018,37,Widgets,"75,10,274.84"
AAA Industries,East,Mass,BigCo,East,2018,37,Widgets,"8,34,648.43"
AAA Industries,South,Mass,BigCo,South,2018,37,Widgets,"19,58,285.27"
AAA Industries,West,Mass,BigCo,West,2018,37,Widgets,"33,80,476.31"
XYZ Manufacturing,North,Drug,Rx,North,2018,37,Widgets,"7,98,555.54"
XYZ Manufacturing,East,Drug,Rx,East,2018,37,Widgets,"8,90,014.71"
XYZ Manufacturing,South,Drug,Rx,South,2018,37,Widgets,"8,62,442.69"
XYZ Manufacturing,West,Drug,Rx,West,2018,37,Widgets,"1,72,362.52"
AAA Industries,North,Drug,Rx,North,2018,37,Widgets,"4,05,989.46"
AAA Industries,East,Drug,Rx,East,2018,37,Widgets,"6,79,055.12"
AAA Industries,South,Drug,Rx,South,2018,37,Widgets,"8,55,996.10"
AAA Industries,West,Drug,Rx,West,2018,37,Widgets,"8,18,288.82"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,38,Widgets,"9,04,603.02"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,38,Widgets,"26,32,197.33"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,38,Widgets,"7,64,802.40"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,38,Widgets,"7,34,101.58"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,38,Widgets,"62,08,537.36"
AAA Industries,East,Mass,SuperMart,East,2018,38,Widgets,"13,45,166.12"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,38,Widgets,"22,15,438.05"
AAA Industries,South,Mass,SuperMart,Deep South,2018,38,Widgets,"7,71,122.69"
AAA Industries,West,Mass,SuperMart,West,2018,38,Widgets,"27,99,948.87"
XYZ Manufacturing,North,Mass,BigCo,North,2018,38,Widgets,"32,82,605.48"
XYZ Manufacturing,East,Mass,BigCo,East,2018,38,Widgets,"15,14,670.96"
XYZ Manufacturing,South,Mass,BigCo,South,2018,38,Widgets,"15,32,125.71"
XYZ Manufacturing,West,Mass,BigCo,West,2018,38,Widgets,"39,49,434.57"
AAA Industries,North,Mass,BigCo,North,2018,38,Widgets,"77,51,770.89"
AAA Industries,East,Mass,BigCo,East,2018,38,Widgets,"8,38,602.24"
AAA Industries,South,Mass,BigCo,South,2018,38,Widgets,"20,17,819.66"
AAA Industries,West,Mass,BigCo,West,2018,38,Widgets,"34,07,037.29"
XYZ Manufacturing,North,Drug,Rx,North,2018,38,Widgets,"8,85,707.13"
XYZ Manufacturing,East,Drug,Rx,East,2018,38,Widgets,"8,30,420.46"
XYZ Manufacturing,South,Drug,Rx,South,2018,38,Widgets,"9,07,876.99"
XYZ Manufacturing,West,Drug,Rx,West,2018,38,Widgets,"1,58,321.73"
AAA Industries,North,Drug,Rx,North,2018,38,Widgets,"4,18,774.06"
AAA Industries,East,Drug,Rx,East,2018,38,Widgets,"6,78,256.13"
AAA Industries,South,Drug,Rx,South,2018,38,Widgets,"8,31,544.99"
AAA Industries,West,Drug,Rx,West,2018,38,Widgets,"8,87,292.55"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,39,Widgets,"9,43,698.50"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,39,Widgets,"28,10,629.72"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,39,Widgets,"8,26,585.45"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,39,Widgets,"7,08,798.70"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,39,Widgets,"61,01,971.83"
AAA Industries,East,Mass,SuperMart,East,2018,39,Widgets,"12,98,126.63"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,39,Widgets,"19,44,534.95"
AAA Industries,South,Mass,SuperMart,Deep South,2018,39,Widgets,"7,11,082.33"
AAA Industries,West,Mass,SuperMart,West,2018,39,Widgets,"25,34,763.29"
XYZ Manufacturing,North,Mass,BigCo,North,2018,39,Widgets,"35,66,461.40"
XYZ Manufacturing,East,Mass,BigCo,East,2018,39,Widgets,"14,60,915.59"
XYZ Manufacturing,South,Mass,BigCo,South,2018,39,Widgets,"15,83,840.72"
XYZ Manufacturing,West,Mass,BigCo,West,2018,39,Widgets,"40,44,979.41"
AAA Industries,North,Mass,BigCo,North,2018,39,Widgets,"77,09,756.26"
AAA Industries,East,Mass,BigCo,East,2018,39,Widgets,"8,86,650.58"
AAA Industries,South,Mass,BigCo,South,2018,39,Widgets,"19,64,093.41"
AAA Industries,West,Mass,BigCo,West,2018,39,Widgets,"38,41,035.92"
XYZ Manufacturing,North,Drug,Rx,North,2018,39,Widgets,"8,35,937.88"
XYZ Manufacturing,East,Drug,Rx,East,2018,39,Widgets,"7,83,898.55"
XYZ Manufacturing,South,Drug,Rx,South,2018,39,Widgets,"9,15,956.05"
XYZ Manufacturing,West,Drug,Rx,West,2018,39,Widgets,"1,44,928.28"
AAA Industries,North,Drug,Rx,North,2018,39,Widgets,"4,17,843.96"
AAA Industries,East,Drug,Rx,East,2018,39,Widgets,"6,77,108.33"
AAA Industries,South,Drug,Rx,South,2018,39,Widgets,"8,42,574.74"
AAA Industries,West,Drug,Rx,West,2018,39,Widgets,"8,52,341.12"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,40,Widgets,"8,39,140.62"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,40,Widgets,"28,56,099.89"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,40,Widgets,"8,28,040.55"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,40,Widgets,"7,44,739.41"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,40,Widgets,"58,74,289.46"
AAA Industries,East,Mass,SuperMart,East,2018,40,Widgets,"13,58,168.14"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,40,Widgets,"21,02,926.69"
AAA Industries,South,Mass,SuperMart,Deep South,2018,40,Widgets,"7,33,401.09"
AAA Industries,West,Mass,SuperMart,West,2018,40,Widgets,"27,96,312.58"
