CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category, Sales 
AAA Industries,West,Drug,Rx,West,2017,39,Widgets,"8,16,754.96"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,40,Widgets,"8,91,986.71"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,40,Widgets,"30,56,350.66"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,40,Widgets,"8,27,702.92"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,40,Widgets,"7,23,761.62"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,40,Widgets,"62,27,090.82"
AAA Industries,East,Mass,SuperMart,East,2017,40,Widgets,"13,12,060.70"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,40,Widgets,"21,49,806.51"
AAA Industries,South,Mass,SuperMart,Deep South,2017,40,Widgets,"7,91,145.95"
AAA Industries,West,Mass,SuperMart,West,2017,40,Widgets,"27,33,391.31"
XYZ Manufacturing,North,Mass,BigCo,North,2017,40,Widgets,"34,20,138.03"
XYZ Manufacturing,East,Mass,BigCo,East,2017,40,Widgets,"13,39,875.25"
XYZ Manufacturing,South,Mass,BigCo,South,2017,40,Widgets,"15,59,605.38"
XYZ Manufacturing,West,Mass,BigCo,West,2017,40,Widgets,"37,20,736.98"
AAA Industries,North,Mass,BigCo,North,2017,40,Widgets,"79,13,035.08"
AAA Industries,East,Mass,BigCo,East,2017,40,Widgets,"8,60,199.04"
AAA Industries,South,Mass,BigCo,South,2017,40,Widgets,"20,57,504.06"
AAA Industries,West,Mass,BigCo,West,2017,40,Widgets,"35,90,151.11"
XYZ Manufacturing,North,Drug,Rx,North,2017,40,Widgets,"8,84,714.09"
XYZ Manufacturing,East,Drug,Rx,East,2017,40,Widgets,"7,80,288.99"
XYZ Manufacturing,South,Drug,Rx,South,2017,40,Widgets,"9,57,566.89"
XYZ Manufacturing,West,Drug,Rx,West,2017,40,Widgets,"1,65,418.70"
AAA Industries,North,Drug,Rx,North,2017,40,Widgets,"3,70,757.08"
AAA Industries,East,Drug,Rx,East,2017,40,Widgets,"6,75,855.19"
AAA Industries,South,Drug,Rx,South,2017,40,Widgets,"9,14,376.40"
AAA Industries,West,Drug,Rx,West,2017,40,Widgets,"8,50,650.29"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,41,Widgets,"8,54,344.87"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,41,Widgets,"29,17,286.71"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,41,Widgets,"7,96,001.89"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,41,Widgets,"7,03,930.56"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,41,Widgets,"61,59,215.53"
AAA Industries,East,Mass,SuperMart,East,2017,41,Widgets,"13,44,731.01"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,41,Widgets,"22,34,508.89"
AAA Industries,South,Mass,SuperMart,Deep South,2017,41,Widgets,"7,56,335.53"
AAA Industries,West,Mass,SuperMart,West,2017,41,Widgets,"27,59,905.21"
XYZ Manufacturing,North,Mass,BigCo,North,2017,41,Widgets,"35,75,754.31"
XYZ Manufacturing,East,Mass,BigCo,East,2017,41,Widgets,"13,36,525.57"
XYZ Manufacturing,South,Mass,BigCo,South,2017,41,Widgets,"16,14,347.53"
XYZ Manufacturing,West,Mass,BigCo,West,2017,41,Widgets,"36,07,998.65"
AAA Industries,North,Mass,BigCo,North,2017,41,Widgets,"75,58,531.11"
AAA Industries,East,Mass,BigCo,East,2017,41,Widgets,"8,35,425.31"
AAA Industries,South,Mass,BigCo,South,2017,41,Widgets,"20,31,785.26"
AAA Industries,West,Mass,BigCo,West,2017,41,Widgets,"35,17,271.04"
XYZ Manufacturing,North,Drug,Rx,North,2017,41,Widgets,"8,49,679.41"
XYZ Manufacturing,East,Drug,Rx,East,2017,41,Widgets,"8,17,196.66"
XYZ Manufacturing,South,Drug,Rx,South,2017,41,Widgets,"9,14,189.11"
XYZ Manufacturing,West,Drug,Rx,West,2017,41,Widgets,"1,67,287.93"
AAA Industries,North,Drug,Rx,North,2017,41,Widgets,"3,74,835.41"
AAA Industries,East,Drug,Rx,East,2017,41,Widgets,"7,08,904.51"
AAA Industries,South,Drug,Rx,South,2017,41,Widgets,"9,16,479.46"
AAA Industries,West,Drug,Rx,West,2017,41,Widgets,"8,82,889.93"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,42,Widgets,"8,74,849.15"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,42,Widgets,"30,29,018.79"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,42,Widgets,"8,08,658.32"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,42,Widgets,"7,24,414.93"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,42,Widgets,"59,74,439.06"
AAA Industries,East,Mass,SuperMart,East,2017,42,Widgets,"13,46,344.68"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,42,Widgets,"23,35,732.14"
AAA Industries,South,Mass,SuperMart,Deep South,2017,42,Widgets,"7,22,376.06"
AAA Industries,West,Mass,SuperMart,West,2017,42,Widgets,"27,83,364.40"
XYZ Manufacturing,North,Mass,BigCo,North,2017,42,Widgets,"35,21,760.42"
XYZ Manufacturing,East,Mass,BigCo,East,2017,42,Widgets,"12,93,756.75"
XYZ Manufacturing,South,Mass,BigCo,South,2017,42,Widgets,"15,63,334.15"
XYZ Manufacturing,West,Mass,BigCo,West,2017,42,Widgets,"34,91,460.29"
AAA Industries,North,Mass,BigCo,North,2017,42,Widgets,"74,41,373.88"
AAA Industries,East,Mass,BigCo,East,2017,42,Widgets,"8,75,108.01"
AAA Industries,South,Mass,BigCo,South,2017,42,Widgets,"20,51,899.93"
AAA Industries,West,Mass,BigCo,West,2017,42,Widgets,"36,02,037.27"
XYZ Manufacturing,North,Drug,Rx,North,2017,42,Widgets,"8,09,999.38"
XYZ Manufacturing,East,Drug,Rx,East,2017,42,Widgets,"8,28,719.13"
XYZ Manufacturing,South,Drug,Rx,South,2017,42,Widgets,"9,39,786.41"
XYZ Manufacturing,West,Drug,Rx,West,2017,42,Widgets,"1,63,758.16"
AAA Industries,North,Drug,Rx,North,2017,42,Widgets,"3,73,935.81"
AAA Industries,East,Drug,Rx,East,2017,42,Widgets,"7,27,903.15"
AAA Industries,South,Drug,Rx,South,2017,42,Widgets,"9,17,212.65"
AAA Industries,West,Drug,Rx,West,2017,42,Widgets,"8,56,138.37"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,43,Widgets,"8,58,314.50"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,43,Widgets,"30,94,748.50"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,43,Widgets,"8,11,003.43"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,43,Widgets,"7,00,074.59"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,43,Widgets,"58,41,806.51"
AAA Industries,East,Mass,SuperMart,East,2017,43,Widgets,"13,68,290.10"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,43,Widgets,"22,53,280.80"
AAA Industries,South,Mass,SuperMart,Deep South,2017,43,Widgets,"6,98,826.60"
AAA Industries,West,Mass,SuperMart,West,2017,43,Widgets,"28,81,060.49"
XYZ Manufacturing,North,Mass,BigCo,North,2017,43,Widgets,"34,74,921.01"
XYZ Manufacturing,East,Mass,BigCo,East,2017,43,Widgets,"13,51,458.30"
XYZ Manufacturing,South,Mass,BigCo,South,2017,43,Widgets,"15,80,843.49"
XYZ Manufacturing,West,Mass,BigCo,West,2017,43,Widgets,"36,30,071.27"
AAA Industries,North,Mass,BigCo,North,2017,43,Widgets,"77,18,937.12"
AAA Industries,East,Mass,BigCo,East,2017,43,Widgets,"8,40,628.76"
AAA Industries,South,Mass,BigCo,South,2017,43,Widgets,"20,33,638.03"
AAA Industries,West,Mass,BigCo,West,2017,43,Widgets,"35,85,467.90"
XYZ Manufacturing,North,Drug,Rx,North,2017,43,Widgets,"8,13,077.38"
XYZ Manufacturing,East,Drug,Rx,East,2017,43,Widgets,"8,09,824.34"
XYZ Manufacturing,South,Drug,Rx,South,2017,43,Widgets,"9,04,638.39"
XYZ Manufacturing,West,Drug,Rx,West,2017,43,Widgets,"1,57,175.08"
AAA Industries,North,Drug,Rx,North,2017,43,Widgets,"3,68,177.19"
AAA Industries,East,Drug,Rx,East,2017,43,Widgets,"7,31,615.45"
AAA Industries,South,Drug,Rx,South,2017,43,Widgets,"8,83,550.94"
AAA Industries,West,Drug,Rx,West,2017,43,Widgets,"8,65,641.50"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,44,Widgets,"8,40,804.88"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,44,Widgets,"29,92,312.32"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,44,Widgets,"8,49,445.00"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,44,Widgets,"7,07,915.43"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,44,Widgets,"57,79,299.18"
AAA Industries,East,Mass,SuperMart,East,2017,44,Widgets,"14,25,484.63"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,44,Widgets,"23,24,709.80"
AAA Industries,South,Mass,SuperMart,Deep South,2017,44,Widgets,"6,82,963.24"
AAA Industries,West,Mass,SuperMart,West,2017,44,Widgets,"28,04,136.18"
XYZ Manufacturing,North,Mass,BigCo,North,2017,44,Widgets,"34,57,198.91"
XYZ Manufacturing,East,Mass,BigCo,East,2017,44,Widgets,"13,26,456.32"
XYZ Manufacturing,South,Mass,BigCo,South,2017,44,Widgets,"16,01,552.54"
XYZ Manufacturing,West,Mass,BigCo,West,2017,44,Widgets,"36,87,063.39"
AAA Industries,North,Mass,BigCo,North,2017,44,Widgets,"80,09,941.05"
AAA Industries,East,Mass,BigCo,East,2017,44,Widgets,"8,23,816.18"
AAA Industries,South,Mass,BigCo,South,2017,44,Widgets,"20,12,894.92"
AAA Industries,West,Mass,BigCo,West,2017,44,Widgets,"34,78,979.50"
XYZ Manufacturing,North,Drug,Rx,North,2017,44,Widgets,"8,12,101.69"
XYZ Manufacturing,East,Drug,Rx,East,2017,44,Widgets,"8,08,366.65"
XYZ Manufacturing,South,Drug,Rx,South,2017,44,Widgets,"9,22,821.63"
XYZ Manufacturing,West,Drug,Rx,West,2017,44,Widgets,"1,49,945.03"
AAA Industries,North,Drug,Rx,North,2017,44,Widgets,"3,86,033.79"
AAA Industries,East,Drug,Rx,East,2017,44,Widgets,"7,44,930.85"
AAA Industries,South,Drug,Rx,South,2017,44,Widgets,"8,71,269.59"
AAA Industries,West,Drug,Rx,West,2017,44,Widgets,"8,41,403.54"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,45,Widgets,"8,29,201.78"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,45,Widgets,"29,32,166.84"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,45,Widgets,"8,26,594.93"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,45,Widgets,"6,83,987.89"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,45,Widgets,"60,56,127.62"
AAA Industries,East,Mass,SuperMart,East,2017,45,Widgets,"14,20,352.88"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,45,Widgets,"22,64,499.82"
AAA Industries,South,Mass,SuperMart,Deep South,2017,45,Widgets,"6,50,249.30"
AAA Industries,West,Mass,SuperMart,West,2017,45,Widgets,"28,86,016.95"
XYZ Manufacturing,North,Mass,BigCo,North,2017,45,Widgets,"34,96,956.70"
XYZ Manufacturing,East,Mass,BigCo,East,2017,45,Widgets,"13,16,507.90"
XYZ Manufacturing,South,Mass,BigCo,South,2017,45,Widgets,"16,76,665.35"
XYZ Manufacturing,West,Mass,BigCo,West,2017,45,Widgets,"36,48,349.22"
AAA Industries,North,Mass,BigCo,North,2017,45,Widgets,"81,48,513.03"
AAA Industries,East,Mass,BigCo,East,2017,45,Widgets,"7,98,195.50"
AAA Industries,South,Mass,BigCo,South,2017,45,Widgets,"19,34,593.31"
AAA Industries,West,Mass,BigCo,West,2017,45,Widgets,"35,68,389.28"
XYZ Manufacturing,North,Drug,Rx,North,2017,45,Widgets,"8,47,428.11"
XYZ Manufacturing,East,Drug,Rx,East,2017,45,Widgets,"8,22,755.58"
XYZ Manufacturing,South,Drug,Rx,South,2017,45,Widgets,"8,87,108.43"
XYZ Manufacturing,West,Drug,Rx,West,2017,45,Widgets,"1,54,323.42"
AAA Industries,North,Drug,Rx,North,2017,45,Widgets,"3,90,859.21"
AAA Industries,East,Drug,Rx,East,2017,45,Widgets,"7,25,190.19"
AAA Industries,South,Drug,Rx,South,2017,45,Widgets,"9,02,809.54"
AAA Industries,West,Drug,Rx,West,2017,45,Widgets,"8,69,338.14"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,46,Widgets,"8,63,945.33"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,46,Widgets,"29,54,451.31"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,46,Widgets,"8,45,854.59"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,46,Widgets,"6,66,204.20"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,46,Widgets,"58,92,612.17"
AAA Industries,East,Mass,SuperMart,East,2017,46,Widgets,"14,67,082.49"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,46,Widgets,"23,17,942.01"
AAA Industries,South,Mass,SuperMart,Deep South,2017,46,Widgets,"6,27,555.60"
AAA Industries,West,Mass,SuperMart,West,2017,46,Widgets,"28,83,419.54"
XYZ Manufacturing,North,Mass,BigCo,North,2017,46,Widgets,"34,65,134.39"
XYZ Manufacturing,East,Mass,BigCo,East,2017,46,Widgets,"13,43,496.31"
XYZ Manufacturing,South,Mass,BigCo,South,2017,46,Widgets,"17,17,575.99"
XYZ Manufacturing,West,Mass,BigCo,West,2017,46,Widgets,"37,66,555.73"
AAA Industries,North,Mass,BigCo,North,2017,46,Widgets,"83,87,264.46"
AAA Industries,East,Mass,BigCo,East,2017,46,Widgets,"7,70,737.57"
AAA Industries,South,Mass,BigCo,South,2017,46,Widgets,"19,61,677.61"
AAA Industries,West,Mass,BigCo,West,2017,46,Widgets,"34,84,888.97"
XYZ Manufacturing,North,Drug,Rx,North,2017,46,Widgets,"8,08,022.71"
XYZ Manufacturing,East,Drug,Rx,East,2017,46,Widgets,"8,49,330.58"
XYZ Manufacturing,South,Drug,Rx,South,2017,46,Widgets,"8,67,148.49"
XYZ Manufacturing,West,Drug,Rx,West,2017,46,Widgets,"1,50,218.42"
AAA Industries,North,Drug,Rx,North,2017,46,Widgets,"3,93,751.57"
AAA Industries,East,Drug,Rx,East,2017,46,Widgets,"7,57,316.11"
AAA Industries,South,Drug,Rx,South,2017,46,Widgets,"9,17,254.50"
AAA Industries,West,Drug,Rx,West,2017,46,Widgets,"8,85,507.83"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,47,Widgets,"8,79,582.74"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,47,Widgets,"28,95,657.73"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,47,Widgets,"8,32,574.67"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,47,Widgets,"6,86,989.77"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,47,Widgets,"57,82,420.32"
AAA Industries,East,Mass,SuperMart,East,2017,47,Widgets,"14,17,201.69"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,47,Widgets,"23,59,664.97"
AAA Industries,South,Mass,SuperMart,Deep South,2017,47,Widgets,"6,49,080.75"
AAA Industries,West,Mass,SuperMart,West,2017,47,Widgets,"28,55,738.71"
XYZ Manufacturing,North,Mass,BigCo,North,2017,47,Widgets,"33,10,242.89"
XYZ Manufacturing,East,Mass,BigCo,East,2017,47,Widgets,"13,69,828.84"
XYZ Manufacturing,South,Mass,BigCo,South,2017,47,Widgets,"16,99,026.17"
XYZ Manufacturing,West,Mass,BigCo,West,2017,47,Widgets,"38,73,149.26"
AAA Industries,North,Mass,BigCo,North,2017,47,Widgets,"80,93,710.21"
AAA Industries,East,Mass,BigCo,East,2017,47,Widgets,"7,68,348.29"
AAA Industries,South,Mass,BigCo,South,2017,47,Widgets,"19,04,200.46"
AAA Industries,West,Mass,BigCo,West,2017,47,Widgets,"35,98,844.84"
XYZ Manufacturing,North,Drug,Rx,North,2017,47,Widgets,"8,08,749.93"
XYZ Manufacturing,East,Drug,Rx,East,2017,47,Widgets,"8,78,972.22"
XYZ Manufacturing,South,Drug,Rx,South,2017,47,Widgets,"8,86,225.76"
XYZ Manufacturing,West,Drug,Rx,West,2017,47,Widgets,"1,48,490.91"
AAA Industries,North,Drug,Rx,North,2017,47,Widgets,"3,79,379.64"
AAA Industries,East,Drug,Rx,East,2017,47,Widgets,"7,78,748.16"
AAA Industries,South,Drug,Rx,South,2017,47,Widgets,"8,86,251.30"
AAA Industries,West,Drug,Rx,West,2017,47,Widgets,"8,83,913.91"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,48,Widgets,"8,50,996.30"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,48,Widgets,"30,25,093.63"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,48,Widgets,"8,04,267.13"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,48,Widgets,"7,09,042.14"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,48,Widgets,"55,06,020.63"
AAA Industries,East,Mass,SuperMart,East,2017,48,Widgets,"14,65,528.27"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,48,Widgets,"23,60,136.90"
AAA Industries,South,Mass,SuperMart,Deep South,2017,48,Widgets,"6,67,514.65"
AAA Industries,West,Mass,SuperMart,West,2017,48,Widgets,"28,56,595.43"
XYZ Manufacturing,North,Mass,BigCo,North,2017,48,Widgets,"31,64,261.18"
XYZ Manufacturing,East,Mass,BigCo,East,2017,48,Widgets,"14,19,416.64"
XYZ Manufacturing,South,Mass,BigCo,South,2017,48,Widgets,"16,23,589.40"
XYZ Manufacturing,West,Mass,BigCo,West,2017,48,Widgets,"40,55,574.59"
AAA Industries,North,Mass,BigCo,North,2017,48,Widgets,"81,43,891.21"
AAA Industries,East,Mass,BigCo,East,2017,48,Widgets,"7,68,501.96"
AAA Industries,South,Mass,BigCo,South,2017,48,Widgets,"18,83,635.09"
AAA Industries,West,Mass,BigCo,West,2017,48,Widgets,"37,14,727.64"
XYZ Manufacturing,North,Drug,Rx,North,2017,48,Widgets,"8,14,330.30"
XYZ Manufacturing,East,Drug,Rx,East,2017,48,Widgets,"8,58,140.58"
XYZ Manufacturing,South,Drug,Rx,South,2017,48,Widgets,"8,98,810.16"
XYZ Manufacturing,West,Drug,Rx,West,2017,48,Widgets,"1,55,069.05"
AAA Industries,North,Drug,Rx,North,2017,48,Widgets,"3,93,151.12"
AAA Industries,East,Drug,Rx,East,2017,48,Widgets,"7,54,061.84"
AAA Industries,South,Drug,Rx,South,2017,48,Widgets,"8,49,649.12"
AAA Industries,West,Drug,Rx,West,2017,48,Widgets,"9,04,597.50"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,49,Widgets,"8,57,208.57"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,49,Widgets,"30,74,100.15"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,49,Widgets,"8,26,786.61"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,49,Widgets,"7,37,758.35"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,49,Widgets,"52,67,059.34"
AAA Industries,East,Mass,SuperMart,East,2017,49,Widgets,"14,06,907.14"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,49,Widgets,"23,32,051.27"
AAA Industries,South,Mass,SuperMart,Deep South,2017,49,Widgets,"6,44,018.13"
AAA Industries,West,Mass,SuperMart,West,2017,49,Widgets,"27,48,044.81"
XYZ Manufacturing,North,Mass,BigCo,North,2017,49,Widgets,"31,61,729.77"
XYZ Manufacturing,East,Mass,BigCo,East,2017,49,Widgets,"13,83,789.28"
XYZ Manufacturing,South,Mass,BigCo,South,2017,49,Widgets,"15,53,450.34"
XYZ Manufacturing,West,Mass,BigCo,West,2017,49,Widgets,"39,71,624.20"
AAA Industries,North,Mass,BigCo,North,2017,49,Widgets,"79,37,036.37"
AAA Industries,East,Mass,BigCo,East,2017,49,Widgets,"8,01,854.94"
AAA Industries,South,Mass,BigCo,South,2017,49,Widgets,"18,83,446.73"
AAA Industries,West,Mass,BigCo,West,2017,49,Widgets,"36,49,348.43"
XYZ Manufacturing,North,Drug,Rx,North,2017,49,Widgets,"8,14,818.90"
XYZ Manufacturing,East,Drug,Rx,East,2017,49,Widgets,"8,90,492.48"
XYZ Manufacturing,South,Drug,Rx,South,2017,49,Widgets,"9,34,762.57"
XYZ Manufacturing,West,Drug,Rx,West,2017,49,Widgets,"1,49,067.88"
AAA Industries,North,Drug,Rx,North,2017,49,Widgets,"3,75,616.58"
AAA Industries,East,Drug,Rx,East,2017,49,Widgets,"7,16,886.59"
AAA Industries,South,Drug,Rx,South,2017,49,Widgets,"8,83,550.12"
AAA Industries,West,Drug,Rx,West,2017,49,Widgets,"8,82,253.94"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,50,Widgets,"8,14,691.03"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,50,Widgets,"30,24,914.55"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,50,Widgets,"7,88,093.00"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,50,Widgets,"7,52,882.40"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,50,Widgets,"53,00,241.81"
AAA Industries,East,Mass,SuperMart,East,2017,50,Widgets,"14,67,122.76"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,50,Widgets,"23,53,739.35"
AAA Industries,South,Mass,SuperMart,Deep South,2017,50,Widgets,"6,41,184.45"
AAA Industries,West,Mass,SuperMart,West,2017,50,Widgets,"27,56,288.94"
XYZ Manufacturing,North,Mass,BigCo,North,2017,50,Widgets,"30,88,377.64"
XYZ Manufacturing,East,Mass,BigCo,East,2017,50,Widgets,"13,19,166.32"
XYZ Manufacturing,South,Mass,BigCo,South,2017,50,Widgets,"15,04,361.31"
XYZ Manufacturing,West,Mass,BigCo,West,2017,50,Widgets,"41,08,645.23"
AAA Industries,North,Mass,BigCo,North,2017,50,Widgets,"77,37,816.76"
AAA Industries,East,Mass,BigCo,East,2017,50,Widgets,"8,25,750.22"
AAA Industries,South,Mass,BigCo,South,2017,50,Widgets,"18,97,760.92"
AAA Industries,West,Mass,BigCo,West,2017,50,Widgets,"37,09,927.62"
XYZ Manufacturing,North,Drug,Rx,North,2017,50,Widgets,"7,79,700.20"
XYZ Manufacturing,East,Drug,Rx,East,2017,50,Widgets,"8,56,920.91"
XYZ Manufacturing,South,Drug,Rx,South,2017,50,Widgets,"9,64,768.45"
XYZ Manufacturing,West,Drug,Rx,West,2017,50,Widgets,"1,48,918.81"
AAA Industries,North,Drug,Rx,North,2017,50,Widgets,"3,71,860.41"
AAA Industries,East,Drug,Rx,East,2017,50,Widgets,"7,15,811.26"
AAA Industries,South,Drug,Rx,South,2017,50,Widgets,"8,89,116.48"
AAA Industries,West,Drug,Rx,West,2017,50,Widgets,"8,54,198.27"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,51,Widgets,"8,44,101.37"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,51,Widgets,"29,29,327.25"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,"8,20,641.24"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,51,Widgets,"7,25,778.63"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,51,Widgets,"52,40,879.10"
AAA Industries,East,Mass,SuperMart,East,2017,51,Widgets,"14,74,605.09"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,"23,54,916.22"
AAA Industries,South,Mass,SuperMart,Deep South,2017,51,Widgets,"6,10,087.01"
AAA Industries,West,Mass,SuperMart,West,2017,51,Widgets,"27,02,816.94"
XYZ Manufacturing,North,Mass,BigCo,North,2017,51,Widgets,"30,78,185.99"
XYZ Manufacturing,East,Mass,BigCo,East,2017,51,Widgets,"13,76,681.98"
XYZ Manufacturing,South,Mass,BigCo,South,2017,51,Widgets,"15,29,183.27"
XYZ Manufacturing,West,Mass,BigCo,West,2017,51,Widgets,"39,77,168.59"
AAA Industries,North,Mass,BigCo,North,2017,51,Widgets,"75,64,489.66"
AAA Industries,East,Mass,BigCo,East,2017,51,Widgets,"8,29,878.97"
AAA Industries,South,Mass,BigCo,South,2017,51,Widgets,"19,86,576.14"
AAA Industries,West,Mass,BigCo,West,2017,51,Widgets,"38,49,791.89"
XYZ Manufacturing,North,Drug,Rx,North,2017,51,Widgets,"7,53,268.37"
XYZ Manufacturing,East,Drug,Rx,East,2017,51,Widgets,"8,50,236.93"
XYZ Manufacturing,South,Drug,Rx,South,2017,51,Widgets,"9,49,525.10"
XYZ Manufacturing,West,Drug,Rx,West,2017,51,Widgets,"1,43,498.17"
AAA Industries,North,Drug,Rx,North,2017,51,Widgets,"3,75,318.71"
AAA Industries,East,Drug,Rx,East,2017,51,Widgets,"7,32,775.99"
AAA Industries,South,Drug,Rx,South,2017,51,Widgets,"9,02,008.67"
AAA Industries,West,Drug,Rx,West,2017,51,Widgets,"8,68,805.06"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,52,Widgets,"8,71,872.31"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,52,Widgets,"30,68,763.22"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,52,Widgets,"8,30,817.19"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,52,Widgets,"7,34,705.71"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,52,Widgets,"53,09,534.62"
AAA Industries,East,Mass,SuperMart,East,2017,52,Widgets,"15,24,741.66"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,52,Widgets,"22,46,354.58"
AAA Industries,South,Mass,SuperMart,Deep South,2017,52,Widgets,"5,95,627.94"
AAA Industries,West,Mass,SuperMart,West,2017,52,Widgets,"28,18,767.78"
XYZ Manufacturing,North,Mass,BigCo,North,2017,52,Widgets,"32,22,552.91"
XYZ Manufacturing,East,Mass,BigCo,East,2017,52,Widgets,"13,84,253.73"
XYZ Manufacturing,South,Mass,BigCo,South,2017,52,Widgets,"16,05,336.60"
XYZ Manufacturing,West,Mass,BigCo,West,2017,52,Widgets,"41,22,732.96"
AAA Industries,North,Mass,BigCo,North,2017,52,Widgets,"77,00,650.48"
AAA Industries,East,Mass,BigCo,East,2017,52,Widgets,"8,32,451.59"
AAA Industries,South,Mass,BigCo,South,2017,52,Widgets,"19,99,290.22"
AAA Industries,West,Mass,BigCo,West,2017,52,Widgets,"37,57,781.86"
XYZ Manufacturing,North,Drug,Rx,North,2017,52,Widgets,"7,73,079.32"
XYZ Manufacturing,East,Drug,Rx,East,2017,52,Widgets,"8,20,563.66"
XYZ Manufacturing,South,Drug,Rx,South,2017,52,Widgets,"9,88,360.68"
XYZ Manufacturing,West,Drug,Rx,West,2017,52,Widgets,"1,38,906.23"
AAA Industries,North,Drug,Rx,North,2017,52,Widgets,"3,80,798.37"
AAA Industries,East,Drug,Rx,East,2017,52,Widgets,"7,50,582.45"
AAA Industries,South,Drug,Rx,South,2017,52,Widgets,"9,19,056.64"
